filename	path	sliced_path	bytes
NWM221c-1_S3_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01106/raw_data/hic/NWM221c-1_S3_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01106/raw_data/hic	9274702652
NWM221c-1_S3_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01106/raw_data/hic/NWM221c-1_S3_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01106/raw_data/hic	9262134842
NWM221c-1_S3_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01106/raw_data/hic/NWM221c-1_S3_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01106/raw_data/hic	9597430530
NWM221c-2_S10_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01106/raw_data/hic/NWM221c-2_S10_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01106/raw_data/hic	6458932967
NWM221c-2_S10_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01106/raw_data/hic/NWM221c-2_S10_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01106/raw_data/hic	6597005336
NWM221c-2_S10_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01106/raw_data/hic/NWM221c-2_S10_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01106/raw_data/hic	6577977747
NWM221c-2_S10_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01106/raw_data/hic/NWM221c-2_S10_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01106/raw_data/hic	6716413041
NWM221c-2_S10_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01106/raw_data/hic/NWM221c-2_S10_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01106/raw_data/hic	6634235435
NWM221c-2_S10_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01106/raw_data/hic/NWM221c-2_S10_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01106/raw_data/hic	6823068076
NWM221c-2_S10_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01106/raw_data/hic/NWM221c-2_S10_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01106/raw_data/hic	6816120415
NWM221c-2_S10_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01106/raw_data/hic/NWM221c-2_S10_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01106/raw_data/hic	7048694732
HG00642-33b-1_S9_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-1_S9_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic	12291132681
HG00642-33b-1_S9_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-1_S9_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic	11264784257
HG00642-33b-1_S9_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-1_S9_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic	12111363900
HG00642-33b-1_S9_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-1_S9_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic	10978353782
HG00642-33b-1_S9_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-1_S9_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic	12123663372
HG00642-33b-1_S9_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-1_S9_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic	10981594872
HG00642-33b-1_S9_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-1_S9_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic	11961628043
HG00642-33b-1_S9_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-1_S9_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic	10786376537
HG00642-33b-2_S10_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-2_S10_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic	10826142052
HG00642-33b-2_S10_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-2_S10_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic	9909444064
HG00642-33b-2_S10_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-2_S10_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic	10670228573
HG00642-33b-2_S10_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-2_S10_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic	9659826579
HG00642-33b-2_S10_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-2_S10_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic	10707695174
HG00642-33b-2_S10_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-2_S10_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic	9695611274
HG00642-33b-2_S10_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-2_S10_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic	10522026345
HG00642-33b-2_S10_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic/HG00642-33b-2_S10_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00642/raw_data/hic	9475742979
NWM201a-1_S8_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic/NWM201a-1_S8_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic	7094072118
NWM201a-1_S8_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic/NWM201a-1_S8_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic	7085778167
NWM201a-1_S8_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic/NWM201a-1_S8_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic	7178562029
NWM201a-1_S8_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic/NWM201a-1_S8_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic	7207566699
NWM201a-1_S8_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic/NWM201a-1_S8_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic	5573266209
NWM201a-1_S8_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic/NWM201a-1_S8_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic	5583644577
NWM201a-1_S8_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic/NWM201a-1_S8_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic	7048872975
NWM201a-1_S8_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic/NWM201a-1_S8_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic	7063212060
NWM201a-2_S16_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic/NWM201a-2_S16_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic	8686778563
NWM201a-2_S16_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic/NWM201a-2_S16_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic	8684212164
NWM201a-2_S16_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic/NWM201a-2_S16_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic	8835662569
NWM201a-2_S16_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic/NWM201a-2_S16_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic	8878105140
NWM201a-2_S16_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic/NWM201a-2_S16_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic	6679120191
NWM201a-2_S16_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic/NWM201a-2_S16_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic	6690946157
NWM201a-2_S16_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic/NWM201a-2_S16_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic	8655047564
NWM201a-2_S16_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic/NWM201a-2_S16_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03471/raw_data/hic	8679591381
HG00321-1_FC1_S11_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00321/raw_data/hic/HG00321-1_FC1_S11_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00321/raw_data/hic	16977892535
HG00321-1_FC1_S11_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00321/raw_data/hic/HG00321-1_FC1_S11_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00321/raw_data/hic	18135325721
HG00321-1_FC2_S11_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00321/raw_data/hic/HG00321-1_FC2_S11_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00321/raw_data/hic	17169172576
HG00321-1_FC2_S11_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00321/raw_data/hic/HG00321-1_FC2_S11_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00321/raw_data/hic	18437490995
HG00321-2_FC1_S12_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00321/raw_data/hic/HG00321-2_FC1_S12_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00321/raw_data/hic	15437702443
HG00321-2_FC1_S12_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00321/raw_data/hic/HG00321-2_FC1_S12_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00321/raw_data/hic	16398083738
HG00321-2_FC2_S12_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00321/raw_data/hic/HG00321-2_FC2_S12_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00321/raw_data/hic	15690873968
HG00321-2_FC2_S12_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00321/raw_data/hic/HG00321-2_FC2_S12_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG00321/raw_data/hic	16779923918
HG03942-03b-1_S17_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic/HG03942-03b-1_S17_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic	4339267122
HG03942-03b-1_S17_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic/HG03942-03b-1_S17_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic	4325769893
HG03942-03b-1_S17_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic/HG03942-03b-1_S17_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic	4268687681
HG03942-03b-1_S17_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic/HG03942-03b-1_S17_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic	4253185114
HG03942-03b-1_S17_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic/HG03942-03b-1_S17_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic	4177436212
HG03942-03b-1_S17_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic/HG03942-03b-1_S17_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic	4147259547
HG03942-03b-1_S17_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic/HG03942-03b-1_S17_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic	4104990088
HG03942-03b-1_S17_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic/HG03942-03b-1_S17_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic	4076641304
HG03942-03b-2_S18_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic/HG03942-03b-2_S18_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic	4645719571
HG03942-03b-2_S18_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic/HG03942-03b-2_S18_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic	4696891825
HG03942-03b-2_S18_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic/HG03942-03b-2_S18_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic	4569027763
HG03942-03b-2_S18_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic/HG03942-03b-2_S18_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic	4618478110
HG03942-03b-2_S18_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic/HG03942-03b-2_S18_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic	4473296381
HG03942-03b-2_S18_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic/HG03942-03b-2_S18_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic	4505665017
HG03942-03b-2_S18_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic/HG03942-03b-2_S18_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic	4398775756
HG03942-03b-2_S18_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic/HG03942-03b-2_S18_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic	4435262705
HG03816-01ab-1_S3_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic/HG03816-01ab-1_S3_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic	16123762005
HG03816-01ab-1_S3_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic/HG03816-01ab-1_S3_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic	16938718722
HG03816-01ab-1_S3_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic/HG03816-01ab-1_S3_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic	16072378958
HG03816-01ab-1_S3_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic/HG03816-01ab-1_S3_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic	16781067724
HG03816-01ab-1_S3_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic/HG03816-01ab-1_S3_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic	16212302304
HG03816-01ab-1_S3_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic/HG03816-01ab-1_S3_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic	16872892928
HG03816-01ab-1_S3_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic/HG03816-01ab-1_S3_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic	16111739980
HG03816-01ab-1_S3_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic/HG03816-01ab-1_S3_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic	16601954528
HG03816-01ab-2_S4_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic/HG03816-01ab-2_S4_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic	15925129486
HG03816-01ab-2_S4_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic/HG03816-01ab-2_S4_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic	16702609636
HG03816-01ab-2_S4_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic/HG03816-01ab-2_S4_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic	15930083927
HG03816-01ab-2_S4_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic/HG03816-01ab-2_S4_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic	16607984538
HG03816-01ab-2_S4_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic/HG03816-01ab-2_S4_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic	16054168670
HG03816-01ab-2_S4_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic/HG03816-01ab-2_S4_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic	16687343916
HG03816-01ab-2_S4_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic/HG03816-01ab-2_S4_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic	15939984227
HG03816-01ab-2_S4_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic/HG03816-01ab-2_S4_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic	16416579919
NWM034-1_S18_L003_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02723/raw_data/hic/NWM034-1_S18_L003_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02723/raw_data/hic	5818831500
NWM034-1_S18_L003_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02723/raw_data/hic/NWM034-1_S18_L003_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02723/raw_data/hic	6065160141
NWM034-2_S19_L003_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02723/raw_data/hic/NWM034-2_S19_L003_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02723/raw_data/hic	6400253678
NWM034-2_S19_L003_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02723/raw_data/hic/NWM034-2_S19_L003_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02723/raw_data/hic	6515204672
NWM034-3_S20_L003_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02723/raw_data/hic/NWM034-3_S20_L003_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02723/raw_data/hic	5056264061
NWM034-3_S20_L003_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02723/raw_data/hic/NWM034-3_S20_L003_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02723/raw_data/hic	5555605158
NWM034-4_S21_L003_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02723/raw_data/hic/NWM034-4_S21_L003_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02723/raw_data/hic	5793776087
NWM034-4_S21_L003_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02723/raw_data/hic/NWM034-4_S21_L003_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02723/raw_data/hic	6134581546
SE5138_NWM051-3_S7_L001_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-3_S7_L001_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic	1861401221
SE5138_NWM051-3_S7_L001_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-3_S7_L001_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic	2114475302
SE5138_NWM051-3_S7_L002_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-3_S7_L002_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic	1702266094
SE5138_NWM051-3_S7_L002_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-3_S7_L002_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic	1939481659
SE5138_NWM051-3_S7_L003_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-3_S7_L003_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic	1828019532
SE5138_NWM051-3_S7_L003_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-3_S7_L003_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic	2080182825
SE5138_NWM051-3_S7_L004_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-3_S7_L004_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic	1776767631
SE5138_NWM051-3_S7_L004_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-3_S7_L004_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic	2034667806
SE5138_NWM051-3_S7_L005_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-3_S7_L005_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic	1794182243
SE5138_NWM051-3_S7_L005_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-3_S7_L005_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic	2044914787
SE5138_NWM051-3_S7_L006_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-3_S7_L006_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic	1798827615
SE5138_NWM051-3_S7_L006_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-3_S7_L006_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic	2055676184
SE5138_NWM051-3_S7_L007_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-3_S7_L007_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic	1806208768
SE5138_NWM051-3_S7_L007_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-3_S7_L007_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic	2052426215
SE5138_NWM051-3_S7_L008_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-3_S7_L008_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic	1777244987
SE5138_NWM051-3_S7_L008_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-3_S7_L008_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic	2007668844
SE5138_NWM051-4_S8_L001_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-4_S8_L001_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic	1542888400
SE5138_NWM051-4_S8_L001_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-4_S8_L001_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic	1746548638
